MovieKey,DateKey,Budget,Revenue,VoteAverage,VoteCount,Popularity,Runtime,Profit
38363,20100520,22000000,24188922,6.5,235,12.54949,108.0,2188922
9923,20050922,50000000,22944502,6.0,444,18.394571,127.0,-27055498
11863,19951013,50000000,9851610,5.2,44,8.189406,95.0,-40148390
18501,20090903,50000000,40828540,5.6,760,27.631262,95.0,-9171460
109491,20130213,60000000,60052138,5.6,984,40.721373,124.0,52138
9275,20020328,55000000,0,5.9,132,11.329727,109.0,-55000000
329833,20160206,50000000,55969000,4.7,797,37.253774,100.0,5969000
12634,20040130,50000000,6808550,5.0,76,6.397388,88.0,-43191450
10416,20000303,60000000,0,5.4,37,2.275331,105.0,-60000000
47327,20110224,50000000,28931401,5.3,600,30.387148,105.0,-21068599
15268,20090227,50000000,12764201,3.9,112,8.139676,97.0,-37235799
10796,20011102,49000000,72700000,5.7,437,21.746245,87.0,23700000
9548,19900711,49000000,20423389,6.2,71,2.808428,104.0,-28576611
18947,20090401,50000000,36348784,7.2,666,31.02233,116.0,-13651216
1900,20001227,48000000,207515725,6.9,562,25.170217,147.0,159515725
89,19890524,48000000,474171806,7.6,3152,80.972475,127.0,426171806
96724,20120906,0,68929150,6.5,639,26.38704,130.0,68929150
198184,20150304,49000000,104399548,6.6,3062,116.700319,120.0,55399548
9481,19991104,73000000,151493655,6.5,826,33.884459,118.0,78493655
4547,20020329,48000000,196397415,6.5,1267,53.043124,111.0,148397415
53953,20060808,0,0,4.3,13,0.716764,0.0,0
6415,19990927,75000000,108000000,6.6,692,34.973086,114.0,33000000
181283,20150315,50000000,3324330,6.1,547,40.371098,137.0,-46675670
9896,20010730,48000000,85498534,6.0,518,18.60049,112.0,37498534
167,20011022,48000000,50315140,7.1,695,30.920075,120.0,2315140
11232,20011225,0,0,6.0,418,11.940711,118.0,0
1636,20001019,48000000,90383208,5.6,512,19.348007,93.0,42383208
2148,19841214,58000000,25928721,6.6,68,8.59075,127.0,-32071279
5176,20070906,55000000,70016220,6.9,1188,48.801089,122.0,15016220
260346,20141216,48000000,325771424,6.1,2200,88.844777,109.0,277771424
1389,19980626,48000000,77745568,6.5,333,16.000178,123.0,29745568
9894,19960610,47000000,102825796,5.7,594,19.525659,96.0,55825796
7504,19980916,0,528972,6.6,9,1.246883,101.0,528972
8592,19900615,47000000,103738726,5.9,251,7.859226,103.0,56738726
913,19990806,48000000,124305181,6.6,339,18.102572,113.0,76305181
11091,20011019,48000000,35743308,6.5,103,7.226115,132.0,-12256692
1368,19821022,15000000,125212904,7.2,1488,63.071046,93.0,110212904
593,19720320,0,0,7.7,357,24.132271,167.0,0
5393,20060914,47000000,38085778,4.6,104,10.410933,75.0,-8914222
9095,19960223,47000000,12379402,5.7,74,6.067212,104.0,-34620598
8874,19970619,38000000,299288605,6.3,584,15.401855,105.0,261288605
11467,20010717,0,0,5.5,252,10.698929,102.0,0
320,20020524,46000000,113714830,6.8,1148,41.322708,118.0,67714830
199,19961121,46000000,150000000,7.0,661,25.6713,111.0,104000000
20533,20100618,47000000,10539000,4.4,420,22.581313,80.0,-36461000
10684,19960704,46000000,100860818,6.2,232,12.971122,117.0,54860818
1624,19970321,45000000,181000000,6.4,1424,26.721386,86.0,136000000
325789,20160713,25000000,15436808,6.6,573,24.672234,127.0,-9563192
113464,19810504,46000000,5200000,6.5,2,0.146783,140.0,-40800000
888,19940526,46000000,341631208,5.0,543,28.964162,91.0,295631208
82675,20120927,45000000,376141306,6.1,2757,49.353524,91.0,331141306
4256,20031024,48000000,220673217,5.8,912,36.585509,84.0,172673217
1493,20001214,45000000,212000000,6.1,961,32.624355,111.0,167000000
88751,20080710,45000000,101702060,5.8,1309,53.090422,93.0,56702060
11130,20040806,40000000,95149435,6.0,697,30.002907,113.0,55149435
9944,19931216,45000000,195268056,6.3,371,17.923254,141.0,150268056
10731,19940720,45000000,117615211,6.4,278,17.746719,119.0,72615211
7350,20071225,45000000,175372502,7.0,1111,31.305336,97.0,130372502
9869,19920604,45000000,178051587,6.3,433,19.637704,117.0,133051587
4379,20050513,43000000,154749918,5.6,406,10.411996,101.0,111749918
146233,20130918,46000000,122126687,7.9,3085,88.496873,153.0,76126687
2034,20011005,45000000,104876233,7.3,1634,52.081131,122.0,59876233
926,19991223,45000000,90683916,6.9,710,30.816341,102.0,45683916
4248,20010704,45000000,141220678,5.4,982,35.376971,83.0,96220678
64328,20111122,45000000,165184237,6.5,501,17.047276,103.0,120184237
36647,19980821,45000000,131183530,6.5,1905,43.815492,120.0,86183530
7214,20050114,30000000,76669806,7.3,496,23.234651,136.0,46669806
1537,20020407,45000000,94935764,5.9,299,17.270539,89.0,49935764
9360,19970411,45000000,136885767,4.7,610,27.684779,89.0,91885767
6282,20000730,45000000,113916474,5.8,575,26.79781,100.0,68916474
508,20030907,40000000,244931766,7.0,1869,37.073127,135.0,204931766
9487,19981125,120000000,363258859,6.8,2303,87.350802,95.0,243258859
768,20011019,35000000,74558115,6.6,741,26.134678,122.0,39558115
2636,19941007,45000000,170362582,5.5,313,16.582709,110.0,125362582
10478,19960816,45000000,53854588,5.9,150,10.731574,135.0,8854588
27983,19680424,0,0,6.2,26,2.094151,111.0,0
9981,20050513,45000000,56070433,5.6,176,8.99269,95.0,11070433
7453,20050115,50000000,104478416,6.6,1315,51.742065,109.0,54478416
15045,20041212,0,0,4.3,69,7.157635,93.0,0
7737,20070920,45000000,148412065,6.1,1292,12.06538,94.0,103412065
232672,20140521,40000000,123494610,6.6,1006,44.120328,117.0,83494610
17379,20060113,45000000,38399961,6.4,119,6.156015,112.0,-6600039
8987,19940930,45000000,0,6.1,210,12.362876,111.0,-45000000
11359,19950714,45000000,0,5.9,134,11.095914,96.0,-45000000
82525,20120706,45000000,82966152,6.2,766,31.856589,131.0,37966152
9759,20040906,25000000,56422687,6.1,537,24.459948,94.0,31422687
9486,20030406,40000000,160583018,6.0,852,28.029015,88.0,120583018
9906,20060727,50000000,55181129,5.5,366,20.239061,88.0,5181129
841,19841214,40000000,30925690,6.5,562,25.876582,137.0,-9074310
4688,20070914,0,0,7.1,410,11.872841,133.0,0
4148,20081219,35000000,75225693,6.7,796,20.360549,119.0,40225693
2207,20060301,55000000,65664721,6.2,661,32.31022,105.0,10664721
9381,20080820,70000000,72108608,5.4,676,27.568194,101.0,2108608
9625,19961004,45000000,0,4.7,100,6.250282,92.0,-45000000
9304,19960719,45000000,0,5.5,154,11.120344,117.0,-45000000
20856,20090731,45000000,57881056,5.3,244,13.707183,86.0,12881056
5955,20010109,35000000,29400000,6.5,215,12.495436,123.0,-5600000
9899,20051225,45000000,38058335,6.1,151,6.803965,134.0,-6941665
9826,19960606,45000000,17300889,4.7,136,9.025236,100.0,-27699111
21355,20001211,57000000,0,5.8,60,7.524671,117.0,-57000000
10858,19951222,44000000,13681765,7.1,71,3.770161,192.0,-30318235
11439,20100212,45000000,60222298,6.7,670,21.118196,128.0,15222298
9457,19980130,45000000,11203026,6.0,154,6.513856,106.0,-33796974
12412,20080915,45000000,9323833,6.3,90,11.387408,160.0,-35676167
1494,20061221,110,0,6.6,203,9.950505,114.0,-110
13184,20080821,45000000,42487390,5.0,332,14.813057,99.0,-2512610
2185,20020405,40000000,8493890,6.3,80,5.201688,85.0,-31506110
6639,20071004,45000000,4607608,6.4,81,5.361699,139.0,-40392392
38153,19970131,45000000,2154540,4.0,11,3.848893,103.0,-42845460
58233,20110915,45000000,160078586,6.0,1007,35.6585,101.0,115078586
116977,20120615,65000000,73706,2.3,28,5.258726,87.0,-64926294
68734,20121011,44500000,232324128,7.1,3423,62.01056,120.0,187824128
5503,19930806,44000000,368875760,7.2,1220,54.884297,130.0,324875760
27573,20100316,40000000,136000000,5.5,858,33.747825,110.0,96000000
819,19961018,44000000,165615285,7.3,715,16.245068,147.0,121615285
1369,19850521,44000000,300400432,6.3,864,38.653969,96.0,256400432
9623,19960202,44000000,0,5.5,89,3.937352,118.0,-44000000
10895,19400223,2600000,84300000,6.9,1355,46.007991,88.0,81700000
10935,19801119,44000000,3484331,6.4,55,5.380124,219.0,-40515669
834,20060112,50000000,111340801,6.4,1528,49.020045,106.0,61340801
228066,20151110,40000000,34227298,5.6,685,24.821138,109.0,-5772702
711,20001221,43000000,80049764,7.0,302,19.043286,136.0,37049764
10468,20000406,43000000,0,6.0,208,5.418921,103.0,-43000000
10027,20050202,45000000,50871113,6.6,518,25.999888,103.0,5871113
11812,20020412,43000000,68696770,5.3,280,18.65632,84.0,25696770
37233,19930630,42000000,270248367,6.6,501,23.736535,154.0,228248367
37950,20100501,44000000,48190704,6.8,566,21.75433,99.0,4190704
27582,20110113,40000000,51070807,6.3,1045,44.094856,93.0,11070807
64688,20120312,42000000,201585328,6.7,4074,62.714026,109.0,159585328
509,19990513,42000000,363889678,7.0,1262,28.969151,124.0,321889678
7443,20000621,45000000,224834564,6.5,1150,31.789029,84.0,179834564
5966,20040116,42000000,171963386,5.8,773,33.238296,90.0,129963386
11066,19920630,40000000,70100000,5.4,134,6.420434,117.0,30100000
136795,20130627,43000000,158674180,6.5,1575,37.654688,117.0,115674180
8095,19630612,31115000,71000000,6.7,146,13.244365,248.0,39885000
87826,20121011,0,73100172,6.0,593,26.799913,105.0,73100172
11560,20020403,42000000,63781810,6.1,184,14.046705,115.0,21781810
25189,19961115,42000000,0,6.5,47,3.844926,126.0,-42000000
2637,20020125,32000000,55157539,6.1,305,14.733513,119.0,23157539
18480,20090708,42000000,0,5.4,518,16.122168,83.0,-42000000
709,19890707,32000000,156167015,5.9,541,28.22119,133.0,124167015
49730,20110311,42000000,89162162,5.6,922,45.151657,100.0,47162162
2749,20010301,60000000,56359980,5.7,191,15.205371,120.0,-3640020
9607,19930528,48000000,20915465,4.0,232,14.587367,104.0,-27084535
1830,20050916,42000000,24127895,7.0,1335,34.828241,122.0,-17872105
79,20021219,31000000,177394432,7.2,635,23.607392,99.0,146394432
54054,20120126,40000000,36893721,5.3,388,19.438503,91.0,-3106279
228967,20141225,44000000,12342632,6.1,2304,74.168016,112.0,-31657368
46528,20101202,42000000,11087569,6.3,136,7.349497,100.0,-30912431
27936,20091028,33000000,14000000,6.8,148,7.663515,100.0,-19000000
65,20021108,41000000,215000000,6.8,1626,32.798571,110.0,174000000
280391,20150408,0,0,5.3,125,5.794466,100.0,0
9476,20010511,65000000,117487473,6.6,907,36.670399,132.0,52487473
10610,20030815,41000000,0,5.3,281,14.653718,88.0,-41000000
745,19990806,40000000,672806292,7.7,3147,73.085576,107.0,632806292
49527,20120113,42000000,46221189,6.2,925,34.041407,102.0,4221189
73937,20111013,41000000,7448385,5.6,248,9.419726,100.0,-33551615
1885,19840622,8000000,90815558,6.9,891,28.456572,126.0,82815558
168672,20131212,40000000,251171807,6.8,2807,49.664128,138.0,211171807
18240,20090601,40000000,317375031,6.7,1804,36.238968,108.0,277375031
10398,19990924,70000000,177841558,6.2,278,19.439386,105.0,107841558
165,19891120,40000000,332000000,7.4,3829,43.345252,108.0,292000000
240832,20140714,40000000,126546825,6.3,5878,115.241998,89.0,86546825
216015,20150211,40000000,571006128,5.2,3254,98.755657,125.0,531006128
12279,20030725,38000000,197011982,4.7,511,21.998734,84.0,159011982
1645,19960724,40000000,152266007,7.0,509,25.219805,149.0,112266007
11007,20031224,40000000,190212113,6.0,699,26.516624,98.0,150212113
193756,20131224,40000000,149295601,7.4,1526,37.084384,121.0,109295601
11287,19920701,40000000,107458785,6.7,354,21.661028,128.0,67458785
259693,20160513,40000000,320170008,7.0,1949,68.794673,134.0,280170008
37799,20100930,40000000,224920315,7.1,3391,69.27822,120.0,184920315
10184,20090206,40000000,177259441,6.2,959,26.253357,129.0,137259441
4257,20060413,45000000,178262620,5.3,750,32.549282,83.0,133262620
4234,20000203,40000000,161834276,5.7,736,24.992057,116.0,121834276
196,19900525,40000000,244527583,7.1,2900,45.769562,118.0,204527583
257091,20150326,40000000,111811453,5.9,944,36.301202,100.0,71811453
6114,19921113,40000000,215862692,7.1,1056,45.022964,128.0,175862692
24803,20090806,40000000,129540499,6.6,560,22.853006,123.0,89540499
109410,20130412,40000000,95020213,6.8,787,31.884559,128.0,55020213
1213,19991225,40000000,128798265,7.0,767,31.385257,139.0,88798265
100042,20141112,40000000,169837010,5.4,1127,67.767785,110.0,129837010
9036,20060217,40000000,120455994,6.7,542,24.287306,120.0,80455994
257211,20150924,35000000,194564672,7.1,1881,53.114573,121.0,159564672
323675,20160114,40000000,124827316,6.1,555,25.136082,102.0,84827316
9361,19920925,40000000,75505856,7.1,732,37.776566,112.0,35505856
1677,20041029,40000000,124731534,7.2,467,21.743321,152.0,84731534
187,20050401,40000000,158733820,7.2,2691,66.003433,124.0,118733820
7461,20080201,40000000,151161491,6.2,716,24.862767,90.0,111161491
16538,20090320,41000000,91636986,6.5,515,25.391899,105.0,50636986
9889,20011101,40000000,141069860,5.7,731,29.854773,114.0,101069860
820,19911220,40000000,205405498,7.5,502,26.82041,189.0,165405498
11565,20060126,40000000,138259062,5.4,371,17.61292,99.0,98259062
6073,20010301,57000000,147845033,5.8,441,21.021809,123.0,90845033
16996,20090311,20000000,136267476,6.1,1350,52.571674,102.0,116267476
193610,20140416,40000000,196781193,6.2,1437,34.519636,109.0,156781193
19912,20090826,40000000,186167139,5.4,831,32.478077,82.0,146167139
296098,20151015,40000000,165478348,7.2,2583,48.445978,141.0,125478348
8007,20011117,40000000,91753202,6.0,457,24.012986,106.0,51753202
32823,20100604,40000000,90029656,5.9,612,17.869443,109.0,50029656
4380,20041015,50000000,170128460,5.9,297,14.231899,107.0,120128460
11551,19980710,40000000,54682547,6.2,511,23.088571,110.0,14682547
10336,19970731,40000000,87840042,5.0,336,19.833664,96.0,47840042
11362,20020123,35000000,75395048,7.3,453,26.595983,131.0,40395048
50348,20110317,40000000,85412898,7.0,902,26.072228,119.0,45412898
48138,20110216,30000000,130786397,6.5,1265,38.643914,113.0,100786397
1124,20061019,40000000,109676311,8.0,4391,74.440708,130.0,69676311
227159,20141126,42000000,107670357,6.1,1536,82.185281,108.0,65670357
68179,20130214,40000000,74597643,5.7,332,18.14218,89.0,34597643
1579,20061207,40000000,120175290,7.3,1221,41.570047,139.0,80175290
708,19870629,40000000,191185897,6.2,440,23.331459,130.0,151185897
34851,20100703,40000000,126248813,6.0,1206,47.649554,107.0,86248813
9930,19860618,0,0,5.8,51,7.519433,116.0,0
1586,20040312,40000000,92913171,6.4,972,32.908414,96.0,52913171
2044,20060616,40000000,114830111,6.5,670,29.88736,99.0,74830111
9913,20050729,43000000,91974818,6.4,573,29.105407,104.0,48974818
71864,20120815,0,51854875,6.5,386,16.394452,105.0,51854875
10761,20080502,40000000,84601681,6.0,394,19.574774,101.0,44601681
209451,20140605,40000000,67347013,6.8,255,14.199933,134.0,27347013
11975,19971118,40000000,45916769,6.7,235,12.229516,135.0,5916769
4970,20031121,40000000,141591324,5.8,629,27.303608,98.0,101591324
11831,19971203,36000000,74000000,6.8,316,3.698276,155.0,38000000
9096,19920207,40000000,0,5.8,114,7.021871,106.0,-40000000
440,20071225,40000000,41797066,4.9,740,39.381913,94.0,1797066
11011,19941219,40000000,0,5.4,415,14.398356,95.0,-40000000
10641,20000811,65000000,0,5.7,135,8.680334,103.0,-65000000
11172,20070209,40000000,145896422,6.2,554,17.659032,96.0,105896422
39513,20110214,40000000,97552050,6.5,1789,43.151268,104.0,57552050
82687,20121219,40000000,41863726,5.4,284,15.283444,95.0,1863726
41446,20110411,40000000,97138686,6.1,902,35.21926,111.0,57138686
8224,19990226,40000000,96618699,6.1,474,25.580272,123.0,56618699
10537,19910301,38000000,34416893,6.7,275,10.794175,140.0,-3583107
225886,20140717,40000000,126069509,5.3,1695,72.641296,97.0,86069509
10385,20000216,40000000,36037909,5.0,40,3.415534,94.0,-3962091
55779,20110812,47000000,157887643,5.9,866,38.555482,92.0,110887643
10154,19990816,0,0,5.3,140,6.786117,102.0,0
10647,20001012,40000000,55707411,7.0,432,24.313684,122.0,15707411
11431,20050406,30000000,50451307,5.9,182,9.965073,103.0,20451307
8457,20080320,40000000,0,5.5,275,15.055732,102.0,-40000000
188161,20140522,0,0,5.8,1468,32.808675,116.0,0
8850,19940701,25000000,48063435,5.4,138,8.178203,108.0,23063435
64685,20111224,40000000,55247881,6.9,708,31.066874,129.0,15247881
38357,20100112,40000000,58785180,6.1,412,22.491388,102.0,18785180
10060,20051109,40000000,46442528,6.3,186,12.885985,117.0,6442528
11398,20000823,40000000,30199105,5.6,135,7.832337,117.0,-9800895
1833,20051123,40000000,31670620,6.7,155,10.433667,135.0,-8329380
10391,20000811,40000000,0,4.9,71,3.321949,107.0,-40000000
8970,19990402,75000000,29000000,5.0,45,4.842626,90.0,-46000000
9306,19960823,40000000,49627779,4.6,147,13.210898,96.0,9627779
11370,20010907,40000000,27053815,5.2,56,3.296933,104.0,-12946185
12184,20080228,35000000,0,6.4,477,22.939557,115.0,-35000000
1921,20010216,40000000,65754228,6.4,278,19.372805,119.0,25754228
1683,20070405,40000000,62771059,5.4,205,13.445697,99.0,22771059
203,19731002,500000,3000000,7.2,345,17.002096,110.0,2500000
11858,19940603,40000000,24332324,5.9,81,4.516953,128.0,-15667676
62835,20110727,40000000,60965854,6.5,824,33.785969,108.0,20965854
18937,19980515,40000000,38172500,6.9,190,16.059443,86.0,-1827500
13536,20020906,40000000,22433915,5.7,92,3.476966,108.0,-17566085
15556,19990115,0,0,5.9,48,5.778724,128.0,0
10718,20040116,40000000,46546197,4.7,119,7.360793,84.0,6546197
11062,19960216,0,0,6.0,67,3.621837,111.0,0
10802,19950922,45000000,20350754,4.9,256,14.513305,128.0,-24649246
1887,20060524,40000000,60474340,6.5,642,22.364549,123.0,20474340
6071,19950421,40000000,0,5.7,81,6.90894,101.0,-40000000
10461,20001006,63600000,19412993,4.8,145,4.494788,102.0,-44187007
80278,20120909,42000000,180274123,7.0,2025,47.559928,113.0,138274123
12704,19870515,55000000,14375181,4.2,28,2.410546,107.0,-40624819
10315,20091023,40000000,46471023,7.5,1176,41.258956,87.0,6471023
16643,20020426,40000000,16872671,5.7,124,8.980846,103.0,-23127329
2687,19920228,40000000,14358033,5.7,125,7.222985,99.0,-25641967
194,20010425,10000000,173921954,7.8,3310,73.720244,122.0,163921954
11025,20040501,0,0,5.5,185,10.0403,91.0,0
8849,20041022,60000000,13395939,5.6,248,15.219263,103.0,-46604061
78698,20120202,40000000,24719215,6.6,152,8.303696,107.0,-15280785
30943,19990312,38000000,28121100,5.9,54,4.746085,106.0,-9878900
9544,20020809,40000000,18902015,3.2,105,6.756886,101.0,-21097985
24418,20091023,40000000,28169671,5.5,348,16.424807,109.0,-11830329
7288,20030926,40000000,19322135,5.9,482,15.590001,89.0,-20677865
14655,20081107,0,0,6.3,47,5.483671,103.0,0
24575,19800101,0,0,5.2,21,1.630541,115.0,0
10366,19990805,45000000,10667893,4.2,135,14.566664,82.0,-34332107
19898,20090908,33000000,20645327,6.5,774,28.353517,108.0,-12354673
4965,20011203,40000000,0,6.1,135,9.579975,102.0,-40000000
15074,20021127,40000000,10959475,5.0,28,2.911819,93.0,-29040525
56715,20010406,0,0,4.8,171,10.844882,88.0,0
1272,20070405,50000000,32017803,7.0,1182,51.502884,107.0,-17982197
72358,20120307,40000000,22044277,6.0,373,13.119133,91.0,-17955723
20542,20081212,40000000,0,5.4,15,4.238482,94.0,-40000000
266396,20150216,40000000,13644292,5.5,392,26.935458,115.0,-26355708
9978,20060721,40000000,23937870,5.1,213,16.282962,93.0,-16062130
8271,20070412,20000000,117760134,6.6,1006,31.690456,105.0,97760134
10428,19950914,20000000,7563728,6.2,398,17.842246,107.0,-12436272
5353,20070903,0,0,6.6,96,8.048305,101.0,0
11934,19940311,30000000,0,7.1,275,14.188982,111.0,-30000000
14392,20071212,40000000,0,6.3,83,6.884467,126.0,-40000000
19495,20050717,25000000,0,4.3,17,8.212018,112.0,-25000000
110415,20130801,39200000,86758912,6.7,2854,64.238688,126.0,47558912
77459,20111012,25000000,0,6.5,313,17.375562,90.0,-25000000
26486,20040924,0,0,5.9,15,6.7698,90.0,0
9495,19940511,15000000,94000000,7.3,953,44.690107,102.0,79000000
256040,20150710,40000000,100000000,7.5,135,16.254032,159.0,60000000
24420,20090814,39000000,101229792,6.7,798,37.492928,107.0,62229792
1257,20070202,0,69485490,5.8,191,18.678415,102.0,69485490
62214,20121004,39000000,35287788,6.6,932,27.908783,87.0,-3712212
16320,20050825,39000000,38869464,7.4,1264,45.388937,119.0,-130536
8842,20040220,39000000,6614280,4.5,32,2.817364,106.0,-32385720
9531,19830617,39000000,75850624,5.3,490,22.164202,125.0,36850624
64807,20131225,40000000,44907260,6.0,433,21.362949,113.0,4907260
12289,20080710,80341000,127814609,7.1,205,14.8375,150.0,47473609
11529,20020926,30000000,180622424,6.0,394,18.256028,108.0,150622424
20943,20090724,38000000,205298907,6.4,972,22.332927,96.0,167298907
9099,19960329,0,0,5.5,94,5.417787,90.0,0
9488,20020807,38000000,119723358,5.3,521,24.085144,100.0,81723358
193,19941117,38000000,120000000,6.4,452,14.779041,118.0,82000000
44865,20130108,3860000,64076736,6.3,273,19.947265,130.0,60216736
55787,20110315,38000000,114156230,6.7,850,16.801218,120.0,76156230
257932,20140520,40000000,0,6.8,19,5.057695,88.0,-40000000
10400,19990917,50000000,73956241,7.2,396,20.825781,146.0,23956241
1957,20020524,38000000,51801187,6.2,264,11.500783,114.0,13801187
10833,20010323,35000000,0,5.7,254,13.932203,123.0,-35000000
256961,20150416,38000000,107597242,5.0,567,41.258487,94.0,69597242
5852,20010515,53000000,29700000,5.6,88,6.454634,102.0,-23300000
12312,20011221,38000000,0,5.5,40,5.257009,99.0,-38000000
622,19990824,38000000,58401898,6.3,756,30.359164,133.0,20401898
11306,19960927,38000000,17380126,5.7,80,3.426555,118.0,-20619874
12508,20010904,57000000,16991902,6.0,190,11.60815,105.0,-40008098
25793,20091106,10000000,47536959,6.9,417,18.664624,110.0,37536959
10534,19960202,38000000,10300000,6.3,86,10.047579,129.0,-27700000
1091,19820625,15000000,19629760,7.8,1588,52.731379,109.0,4629760
87421,20130902,38000000,98337295,6.2,2035,46.630062,119.0,60337295
10871,19971031,37000000,6482195,5.8,52,4.131546,118.0,-30517805
13503,20011130,0,0,5.4,19,5.641978,110.0,0
13600,20081007,55000000,17869048,6.2,605,23.465539,90.0,-37130952
68722,20120907,32000000,28258060,7.0,701,25.682509,137.0,-3741940
14324,20071217,38000000,5410749,4.3,75,6.760922,93.0,-32589251
14325,20081010,40000000,9793496,7.1,71,3.87823,130.0,-30206504
299687,20160114,38000000,109906372,5.6,1945,57.889964,112.0,71906372
312221,20151125,37000000,173567581,7.3,1915,57.773583,133.0,136567581
23168,20100915,37000000,154026136,7.0,1468,24.218358,125.0,117026136
76494,20120517,40000000,79700000,5.8,594,27.009723,110.0,39700000
4944,20080905,37000000,163720069,6.5,1222,31.941347,96.0,126720069
10488,20080403,37000000,100076342,5.6,330,14.353279,96.0,63076342
96721,20130902,38000000,90247624,7.7,2277,33.003828,123.0,52247624
334,19991208,37000000,48451803,7.5,825,30.993736,188.0,11451803
23742,20100226,30000000,55583804,5.3,511,25.825771,107.0,25583804
259694,20160121,38000000,112343513,5.9,1201,46.078371,110.0,74343513
62837,20110923,37000000,95404397,6.7,163,6.63839,113.0,58404397
8966,20081120,37000000,392616625,5.8,3561,127.084938,122.0,355616625
8470,20020215,36000000,102244770,7.0,594,27.465433,116.0,66244770
11001,19990917,65000000,117758500,6.1,352,16.865782,93.0,52758500
138832,20130807,37000000,269994119,6.8,2972,100.348805,110.0,232994119
16911,20081218,36500000,21834845,5.3,23,2.785832,115.0,-14665155
2163,19970502,36000000,50159144,6.6,198,9.176339,95.0,14159144
36670,19831007,36000000,160000000,5.8,338,23.380757,134.0,124000000
23048,20100326,36000000,64572262,6.0,894,33.926473,101.0,28572262
227735,20140912,36000000,52424533,6.7,96,6.967857,107.0,16424533
2155,20000225,42000000,32168970,5.4,173,11.470135,124.0,-9831030
8409,20030404,36000000,44350926,5.8,258,19.854932,109.0,8350926
222936,20150527,37000000,26250020,5.2,692,29.652536,105.0,-10749980
31908,19961220,0,0,6.2,40,8.102925,130.0,0
10219,19991222,0,0,6.3,32,2.79483,127.0,0
48171,20110128,37000000,96047633,5.8,556,11.492474,114.0,59047633
782,19970907,36000000,12532777,7.5,1808,70.398356,106.0,-23467223
75531,20000128,36000000,3003296,4.6,14,1.068453,95.0,-32996704
11802,20080717,37000000,63800345,5.2,99,6.293217,81.0,26800345
9776,20030101,0,0,5.3,71,3.457194,95.0,0
18785,20090605,35000000,459270619,7.2,6173,82.21166,100.0,424270619
365222,20151219,36000000,156844753,6.5,379,19.167377,105.0,120844753
817,19990608,33000000,310940086,6.2,1011,18.316151,95.0,277940086
268,19890623,35000000,411348924,7.0,2096,44.104469,126.0,376348924
45054,20110325,0,0,5.9,27,6.668679,112.0,0
943,19920515,35000000,321731527,6.4,811,36.172182,118.0,286731527
22881,20091120,29000000,309208309,7.2,1597,25.767395,129.0,280208309
10054,20010318,35000000,147934180,5.5,867,21.543389,88.0,112934180
51540,20110708,35000000,117000000,6.5,2277,50.309843,98.0,82000000
44264,20101222,38000000,252276927,7.2,1668,49.292384,110.0,214276927
350,20060630,35000000,326551094,7.0,3088,83.893257,109.0,291551094
152,19791206,35000000,139000000,6.2,530,24.616634,132.0,104000000
109431,20130207,35000000,173965010,5.6,1645,34.005726,111.0,138965010
1598,19911115,35000000,182300000,7.0,675,27.714043,128.0,147300000
8065,20080327,35000000,69823199,6.5,1375,45.149948,123.0,34823199
271718,20150717,35000000,140795793,5.9,1181,72.774941,125.0,105795793
11638,20050325,35000000,68915888,5.5,225,3.74263,105.0,33915888
409,19961114,27000000,231976425,7.0,542,29.381878,162.0,204976425
2118,19970919,35000000,126216940,7.7,1310,24.860326,138.0,91216940
11459,20050729,35000000,86369815,5.8,550,11.041659,100.0,51369815
10806,19970910,35000000,0,6.3,177,11.897925,90.0,-35000000
9348,19950707,35000000,113374103,5.5,453,23.607071,108.0,78374103
377,19841114,1800000,25504513,7.2,1180,38.204158,91.0,23704513
8843,20000817,33000000,104155843,6.0,436,25.413955,107.0,71155843
9313,19980312,0,0,6.3,1018,28.98027,132.0,0
39486,20100820,35000000,60251371,6.8,103,9.525037,123.0,25251371
1273,20070323,34000000,95608995,6.0,345,18.39217,90.0,61608995
13920,20031024,32000000,52277485,6.8,141,9.254647,109.0,20277485
50544,20110721,35000000,150483765,6.5,2237,40.526587,109.0,115483765
325133,20160504,35000000,108758521,5.6,1462,50.179171,91.0,73758521
140823,20131116,35000000,112544580,7.3,1226,31.957947,125.0,77544580
1883,19921118,34000000,48169908,7.2,370,19.822791,202.0,14169908
89492,20121220,35000000,88058786,5.6,896,38.429648,134.0,53058786
22949,20091124,35000000,92219310,5.2,210,13.707843,88.0,57219310
12437,20090122,35000000,91353501,6.2,1428,51.927471,92.0,56353501
2959,20070704,35000000,69307224,5.2,253,14.503568,91.0,34307224
9957,20060407,0,0,5.2,242,6.74556,80.0,0
11648,20050721,30000000,58405313,5.8,140,11.120167,98.0,28405313
9366,19970227,35000000,41954997,7.4,1147,40.370442,127.0,6954997
1576,20020315,33000000,102984862,6.4,2065,40.715623,100.0,69984862
609,19820604,10700000,122200000,7.0,794,36.230204,114.0,111500000
5516,20040325,0,0,6.0,415,23.666229,104.0,0
13051,20081015,35000000,85416905,5.2,613,25.903237,100.0,50416905
49530,20111027,40000000,173930596,6.7,3417,60.231382,109.0,133930596
34806,20100423,35000000,77477008,5.7,458,18.38292,106.0,42477008
49022,20110505,35000000,59901913,5.9,296,14.029012,112.0,24901913
11469,20011121,0,0,5.1,287,15.913783,95.0,0
